from,to,flow,cost
3533,2248,1.0,56.0
3534,2167,1.0,79.0
3542,3229,1.0,112.0
3543,2930,1.0,24.0
3549,4180,1.0,4.0
3554,1147,1.0,10.0
3554,4527,1.0,28.0
3558,1718,1.0,64.0
3566,2059,1.0,24.0
3570,1294,1.0,22.0
3570,2897,1.0,19.0
3574,3110,1.0,141.0
3576,294,1.0,12.0
3579,4359,1.0,25.0
3581,1429,1.0,30.0
3581,1935,1.0,52.0
3588,2398,1.0,66.0
3589,1192,1.0,29.0
3591,2597,1.0,29.0
3598,3599,1.0,7.0
3599,2595,2.0,12.0
3602,310,2.0,15.0
3602,4156,2.0,4.0
3607,640,1.0,42.0
3607,3382,1.0,21.0
3609,748,1.0,24.0
3610,762,1.0,49.0
3612,2376,1.0,70.0
3613,1680,1.0,81.0
3614,3450,2.0,12.0
3615,1680,1.0,30.0
3616,1184,2.0,22.0
3616,2377,1.0,15.0
3617,4403,1.0,6.0
3618,3117,1.0,64.0
3618,4403,1.0,1.0
3620,3112,1.0,10.0
3621,3319,2.0,3.0
3622,2157,1.0,46.0
3622,3245,1.0,8.0
3625,803,1.0,22.0
3627,769,1.0,60.0
3628,3630,1.0,17.0
3630,769,1.0,56.0
3632,3491,1.0,84.0
3635,2129,1.0,38.0
3637,2323,1.0,48.0
3637,3481,3.0,7.0
3638,4328,1.0,88.0
3640,135,1.0,29.0
3640,430,1.0,31.0
3640,2106,2.0,6.0
3648,787,2.0,2.0
3650,171,1.0,99.0
3665,2587,1.0,39.0
3665,2875,1.0,50.0
3667,1015,1.0,52.0
3667,1842,1.0,50.0
3667,3267,1.0,1.0
3668,1005,2.0,27.0
3668,2781,1.0,36.0
3668,3671,1.0,7.0
3669,2254,1.0,49.0
3669,2781,1.0,43.0
3670,2038,2.0,27.0
3670,3669,2.0,7.0
3671,1005,1.0,38.0
3671,2780,2.0,1.0
3671,2781,2.0,29.0
3672,1569,1.0,27.0
3672,1570,1.0,13.0
3672,3674,1.0,7.0
3673,1033,1.0,28.0
3673,2887,1.0,34.0
3674,1005,1.0,48.0
3675,1569,1.0,34.0
3676,1533,1.0,13.0
3677,1032,1.0,26.0
3677,3680,1.0,7.0
3678,1032,1.0,34.0
3678,1033,1.0,20.0
3678,1036,1.0,36.0
3679,3678,1.0,7.0
3680,1033,1.0,24.0
3680,1569,1.0,49.0
3681,896,1.0,1.0
3682,899,1.0,70.0
3684,1033,1.0,50.0
3685,1033,1.0,57.0
3686,899,1.0,91.0
3686,1033,1.0,108.0
3690,4368,1.0,35.0
3691,2619,1.0,36.0
3691,3064,1.0,1.0
3693,2619,1.0,43.0
3695,654,1.0,41.0
3696,1529,1.0,112.0
3696,2618,1.0,60.0
3697,1529,1.0,74.0
3698,2576,1.0,18.0
3699,3697,1.0,8.0
3700,1529,2.0,97.0
3700,2576,1.0,8.0
3700,2959,3.0,16.0
3701,1545,1.0,75.0
3701,2533,1.0,1.0
3701,2579,1.0,20.0
3703,532,1.0,63.0
3703,1529,1.0,119.0
3707,1539,1.0,27.0
3707,1822,1.0,136.0
3708,2871,2.0,72.0
3709,2786,1.0,87.0
3710,896,1.0,166.0
3712,532,1.0,136.0
3713,3715,2.0,21.0
3714,2406,1.0,1.0
3715,2411,1.0,41.0
3715,2777,1.0,1.0
3715,3708,1.0,14.0
3716,2587,5.0,12.0
3720,1247,1.0,9.0
3720,2589,1.0,12.0
3722,1247,1.0,16.0
3724,2278,1.0,105.0
3733,2288,1.0,70.0
3735,2398,1.0,25.0
3736,2398,1.0,28.0
3739,292,1.0,16.0
3744,1796,1.0,1.0
3745,2774,1.0,61.0
3758,2059,1.0,26.0
3761,414,1.0,11.0
3762,423,1.0,30.0
3762,2161,3.0,13.0
3765,3779,2.0,7.0
3766,430,1.0,38.0
3766,434,1.0,9.0
3766,1114,1.0,32.0
3770,422,1.0,8.0
3773,3766,1.0,15.0
3774,2173,2.0,18.0
3775,3973,1.0,7.0
3777,3878,1.0,9.0
3778,2321,1.0,46.0
3778,3789,1.0,24.0
3779,2111,1.0,38.0
3779,2159,1.0,24.0
3779,3775,1.0,43.0
3780,426,1.0,1.0
3780,3783,1.0,21.0
3780,3801,2.0,7.0
3781,3803,1.0,7.0
3782,5,1.0,7.0
3782,1740,1.0,39.0
3782,2176,1.0,32.0
3783,3791,2.0,7.0
3784,2163,1.0,20.0
3784,3780,1.0,22.0
3786,2162,1.0,43.0
3786,3770,1.0,44.0
3787,1831,1.0,76.0
3787,3761,1.0,41.0
3789,440,1.0,44.0
3790,3778,1.0,14.0
3791,1317,1.0,68.0
3791,2107,1.0,26.0
3791,2167,1.0,26.0
3793,414,1.0,10.0
3795,34,5.0,18.0
3795,36,1.0,66.0
3795,404,2.0,26.0
3795,405,1.0,10.0
3795,1832,1.0,125.0
3795,3938,1.0,39.0
3795,4423,1.0,32.0
3797,428,1.0,23.0
3797,430,1.0,8.0
3800,434,1.0,2.0
3801,422,1.0,60.0
3801,1761,1.0,36.0
3802,2,1.0,59.0
3802,832,1.0,13.0
3802,3782,2.0,23.0
3803,20,2.0,25.0
3803,423,1.0,8.0
3803,3804,3.0,21.0
3804,815,2.0,11.0
3804,1763,1.0,51.0
3804,3780,1.0,15.0
3805,1626,1.0,36.0
3805,3766,1.0,22.0
3812,2083,1.0,6.0
3818,3154,1.0,28.0
3819,1294,1.0,53.0
3820,2741,2.0,8.0
3822,3833,2.0,7.0
3826,3827,1.0,53.0
3826,4003,1.0,141.0
3826,4399,1.0,59.0
3827,4128,1.0,9.0
3827,4326,1.0,17.0
3828,4399,1.0,80.0
3829,446,1.0,51.0
3830,2,1.0,84.0
3830,3482,1.0,7.0
3831,1650,1.0,14.0
3833,25,1.0,29.0
3833,3822,1.0,7.0
3833,4474,1.0,30.0
3834,440,1.0,132.0
3836,4382,2.0,37.0
3838,1286,1.0,126.0
3841,57,1.0,58.0
3854,4319,3.0,31.0
3854,4341,1.0,61.0
3854,4467,5.0,6.0
3856,418,1.0,124.0
3856,3787,1.0,88.0
3859,989,1.0,15.0
3860,384,1.0,103.0
3862,3009,1.0,69.0
3862,4351,1.0,123.0
3863,2902,1.0,159.0
3866,1888,1.0,59.0
3866,2757,1.0,39.0
3868,1915,1.0,21.0
3871,677,5.0,18.0
3871,1595,3.0,13.0
3871,1600,1.0,17.0
3871,1888,1.0,67.0
3872,3871,6.0,6.0
3873,1869,1.0,6.0
3875,1712,3.0,26.0
3876,3112,1.0,11.0
3876,3620,1.0,1.0
3878,413,1.0,10.0
3883,3152,1.0,52.0
3887,505,1.0,57.0
3887,507,1.0,33.0
3887,852,1.0,128.0
3893,514,1.0,47.0
3905,3893,1.0,57.0
3906,3907,1.0,9.0
3907,3887,1.0,31.0
3912,1718,1.0,31.0
3915,1430,4.0,24.0
3915,1718,1.0,43.0
3919,3920,1.0,17.0
3920,4513,1.0,54.0
3923,1705,1.0,20.0
3925,1615,2.0,67.0
3929,863,1.0,70.0
3929,3925,1.0,7.0
3930,1037,1.0,18.0
3931,2256,1.0,47.0
3932,4426,2.0,12.0
3934,4193,1.0,8.0
3937,2441,1.0,14.0
3937,2442,1.0,7.0
3938,3940,9.0,2.0
3939,3795,9.0,13.0
3940,362,1.0,14.0
3940,4264,9.0,2.0
3941,362,1.0,23.0
3941,3938,1.0,6.0
3946,3949,1.0,35.0
3948,3950,1.0,4.0
3949,840,1.0,43.0
3949,961,1.0,100.0
3949,987,1.0,66.0
3949,989,1.0,33.0
3949,1589,1.0,140.0
3949,1707,1.0,27.0
3949,2052,1.0,76.0
3949,2070,1.0,106.0
3949,3156,1.0,27.0
3949,3929,1.0,56.0
3949,3946,1.0,7.0
3949,3952,1.0,34.0
3950,4351,1.0,104.0
3952,988,1.0,16.0
3952,3949,1.0,32.0
3957,2328,1.0,10.0
3958,2757,1.0,23.0
3959,3965,2.0,6.0
3962,1676,5.0,12.0
3965,1888,1.0,72.0
3965,2757,1.0,30.0
3966,538,1.0,139.0
3967,1914,1.0,1.0
3967,3966,1.0,20.0
3968,1914,1.0,8.0
3968,2756,1.0,14.0
3968,2758,1.0,35.0
3968,2998,1.0,102.0
3968,3134,1.0,87.0
3968,3929,1.0,113.0
3968,3967,1.0,6.0
3969,3962,1.0,42.0
3970,1775,1.0,8.0
3972,4139,1.0,12.0
3973,414,1.0,12.0
3974,2167,1.0,71.0
3978,37,1.0,7.0
3988,1955,1.0,15.0
3991,4020,1.0,7.0
3992,1219,1.0,16.0
3997,4100,1.0,33.0
4000,1168,1.0,123.0
4002,1167,1.0,30.0
4003,1045,1.0,48.0
4003,1953,1.0,23.0
4003,2646,1.0,9.0
4004,1412,1.0,47.0
4004,1962,1.0,23.0
4004,4020,1.0,24.0
4006,1219,1.0,30.0
4013,1219,1.0,1.0
4020,1968,1.0,80.0
4020,4004,2.0,7.0
4021,4020,1.0,21.0
4026,846,1.0,22.0
4026,847,1.0,1.0
4028,1424,1.0,35.0
4037,1217,1.0,34.0
4040,4554,1.0,45.0
4042,4043,1.0,2.0
4043,3599,1.0,71.0
4043,4529,1.0,2.0
4043,4530,2.0,12.0
4057,3117,8.0,7.0
4065,3027,1.0,13.0
4076,560,2.0,57.0
4078,1957,2.0,24.0
4078,4076,1.0,7.0
4084,2982,1.0,15.0
4087,2031,1.0,15.0
4092,1011,1.0,36.0
4095,150,1.0,45.0
4099,4003,1.0,52.0
4100,4078,1.0,113.0
4104,4078,1.0,22.0
4110,1145,1.0,58.0
4110,4453,1.0,41.0
4111,3458,1.0,62.0
4114,1680,1.0,101.0
4119,335,1.0,119.0
4120,3437,1.0,3.0
4123,286,1.0,63.0
4127,2900,1.0,27.0
4128,3456,1.0,7.0
4130,2129,1.0,12.0
4130,2647,1.0,98.0
4130,3482,1.0,14.0
4130,3826,1.0,52.0
4130,3830,2.0,7.0
4136,2996,2.0,38.0
4139,2064,1.0,115.0
4144,2517,1.0,34.0
4146,2781,1.0,70.0
4150,4375,1.0,54.0
4153,3962,1.0,16.0
4155,1133,1.0,8.0
4156,2278,1.0,62.0
4156,2787,1.0,49.0
4158,3117,1.0,19.0
4160,4158,1.0,0.0
4161,2400,1.0,55.0
4161,4188,2.0,23.0
4166,2401,1.0,71.0
4168,4169,1.0,7.0
4169,3524,3.0,1.0
4173,4403,1.0,35.0
4174,3616,1.0,16.0
4176,2834,1.0,6.0
4180,3549,1.0,46.0
4182,790,2.0,26.0
4182,2231,1.0,12.0
4188,1765,1.0,41.0
4188,2288,1.0,37.0
4191,2368,1.0,48.0
4193,3934,1.0,7.0
4194,4111,1.0,58.0
4197,2474,1.0,63.0
4197,4279,1.0,42.0
4199,3163,1.0,81.0
4200,668,1.0,17.0
4200,3009,1.0,194.0
4201,1888,1.0,64.0
4207,3841,1.0,22.0
4209,57,1.0,80.0
4209,3069,1.0,62.0
4218,2414,2.0,21.0
4218,2871,1.0,50.0
4223,1373,1.0,39.0
4226,2079,2.0,4.0
4226,2080,1.0,7.0
4226,2922,1.0,89.0
4231,3163,1.0,42.0
4231,4436,1.0,3.0
4234,715,1.0,152.0
4235,4236,1.0,1.0
4236,2065,1.0,64.0
4236,4182,1.0,8.0
4237,3110,2.0,50.0
4240,2917,1.0,10.0
4241,675,1.0,13.0
4241,875,1.0,11.0
4241,2998,1.0,91.0
4245,362,1.0,29.0
4245,3939,8.0,2.0
4246,4245,1.0,2.0
4249,1374,3.0,20.0
4250,700,1.0,70.0
4250,1286,1.0,120.0
4250,1341,1.0,67.0
4251,1341,1.0,13.0
4251,1901,2.0,6.0
4252,3170,1.0,80.0
4256,4516,1.0,29.0
4259,1680,1.0,72.0
4264,362,1.0,35.0
4264,4245,8.0,5.0
4272,2619,1.0,80.0
4273,4290,3.0,7.0
4275,335,1.0,59.0
4275,4287,1.0,36.0
4276,2772,1.0,22.0
4277,1735,1.0,87.0
4278,2474,1.0,70.0
4278,2605,1.0,0.0
4279,4280,3.0,7.0
4280,3525,1.0,67.0
4280,4277,1.0,14.0
4280,4287,1.0,21.0
4281,1266,1.0,48.0
4282,399,2.0,31.0
4282,538,1.0,43.0
4283,1629,1.0,7.0
4283,4282,2.0,13.0
4284,329,1.0,24.0
4284,1661,1.0,7.0
4284,2772,2.0,42.0
4285,333,1.0,19.0
4285,2352,1.0,27.0
4285,2772,1.0,28.0
4286,2772,2.0,8.0
4287,2546,14.0,13.0
4287,3138,1.0,15.0
4287,4275,1.0,34.0
4287,4279,1.0,30.0
4287,4284,2.0,27.0
4287,4285,2.0,14.0
4287,4286,2.0,7.0
4288,3137,1.0,56.0
4290,248,2.0,41.0
4290,2552,1.0,27.0
4295,2996,1.0,95.0
4299,543,1.0,18.0
4301,975,1.0,31.0
4307,2466,1.0,21.0
4312,2675,1.0,7.0
4312,4469,1.0,35.0
4313,220,1.0,24.0
4318,2469,1.0,16.0
4318,3281,1.0,25.0
4319,3110,1.0,51.0
4319,4237,2.0,0.0
4321,3265,1.0,118.0
4322,3838,1.0,3.0
4324,3833,1.0,74.0
4326,3829,1.0,8.0
4328,440,1.0,59.0
4329,3834,1.0,22.0
4334,186,1.0,88.0
4340,4513,1.0,80.0
4341,1290,1.0,26.0
4341,2242,1.0,14.0
4341,2475,1.0,12.0
4341,2476,3.0,5.0
4341,3819,1.0,28.0
4342,3431,1.0,101.0
4344,4346,1.0,38.0
4346,3110,1.0,116.0
4347,1217,1.0,115.0
4351,1702,2.0,11.0
4351,3554,2.0,5.0
4351,3915,5.0,13.0
4351,3923,1.0,83.0
4352,3062,1.0,6.0
4353,1639,1.0,39.0
4354,1647,1.0,5.0
4359,319,1.0,159.0
4368,907,2.0,34.0
4368,1571,1.0,124.0
4368,1691,1.0,8.0
4368,2680,1.0,22.0
4369,2709,1.0,3.0
4370,899,2.0,29.0
4371,899,1.0,13.0
4371,1032,1.0,138.0
4373,899,1.0,17.0
4375,34,2.0,23.0
4377,241,2.0,7.0
4379,4351,1.0,40.0
4382,453,1.0,2.0
4382,1407,1.0,83.0
4388,3018,1.0,17.0
4388,3558,1.0,76.0
4393,2996,1.0,49.0
4395,668,1.0,110.0
4396,3566,1.0,14.0
4399,1328,4.0,12.0
4399,3831,1.0,57.0
4401,335,1.0,95.0
4402,1260,1.0,43.0
4403,1843,1.0,20.0
4403,2054,2.0,54.0
4403,2957,1.0,21.0
4403,3115,1.0,7.0
4403,3185,1.0,21.0
4415,282,1.0,117.0
4416,2071,3.0,4.0
4423,409,1.0,10.0
4423,410,1.0,18.0
4423,412,1.0,34.0
4423,643,1.0,32.0
4423,1308,1.0,40.0
4423,3627,1.0,77.0
4423,3940,1.0,55.0
4423,4375,1.0,47.0
4423,4568,1.0,32.0
4424,1535,1.0,40.0
4424,2678,1.0,33.0
4424,3382,1.0,5.0
4424,3930,1.0,3.0
4424,3932,1.0,8.0
4425,3112,1.0,45.0
4426,1538,10.0,6.0
4426,4424,1.0,35.0
4427,1036,1.0,52.0
4427,4428,1.0,1.0
4428,4470,1.0,51.0
4429,4470,1.0,50.0
4431,300,2.0,25.0
4436,3163,1.0,38.0
4437,2998,1.0,35.0
4443,4130,1.0,67.0
4443,4444,1.0,1.0
4444,4443,1.0,1.0
4448,2025,1.0,4.0
4450,1370,4.0,0.0
4451,3602,2.0,0.0
4453,1645,2.0,1.0
4453,4351,1.0,66.0
4457,747,1.0,13.0
4457,4114,1.0,12.0
4461,2245,2.0,39.0
4466,1685,4.0,44.0
4466,2996,1.0,80.0
4467,1287,1.0,125.0
4467,1586,1.0,41.0
4467,1587,1.0,22.0
4467,2237,1.0,50.0
4467,2848,1.0,55.0
4468,4457,1.0,7.0
4469,1035,4.0,21.0
4469,4470,2.0,7.0
4470,898,1.0,50.0
4470,1036,1.0,1.0
4470,2860,3.0,7.0
4470,3142,2.0,35.0
4474,4549,1.0,31.0
4480,2161,1.0,0.0
4486,34,1.0,45.0
4486,2153,1.0,14.0
4488,2283,1.0,46.0
4490,16,1.0,15.0
4490,860,1.0,29.0
4490,1318,1.0,51.0
4495,199,1.0,23.0
4501,4507,1.0,28.0
4502,4507,1.0,30.0
4503,248,1.0,27.0
4503,4504,2.0,2.0
4504,248,3.0,24.0
4505,338,3.0,2.0
4506,626,1.0,6.0
4506,2774,1.0,120.0
4507,215,1.0,38.0
4507,335,1.0,18.0
4507,693,1.0,37.0
4507,1372,1.0,86.0
4507,1949,1.0,55.0
4507,2430,1.0,104.0
4507,3524,1.0,119.0
4509,1359,1.0,42.0
4513,2035,1.0,41.0
4513,3076,1.0,21.0
4513,3108,1.0,28.0
4513,3957,1.0,7.0
4513,3969,1.0,20.0
4516,4453,1.0,35.0
4527,4509,1.0,53.0
4529,555,1.0,59.0
4530,1747,1.0,80.0
4530,4021,1.0,75.0
4532,2009,1.0,10.0
4545,1652,1.0,96.0
4549,3822,1.0,88.0
4551,129,1.0,18.0
4551,4040,1.0,56.0
4552,3632,1.0,3.0
4554,120,1.0,39.0
4564,4130,1.0,36.0
4564,4324,1.0,22.0
4565,440,1.0,101.0
4568,409,1.0,31.0
4569,1311,2.0,15.0
4571,409,1.0,52.0
