from,to,flow,cost
3687,435,1.0,377.0
3687,1306,1.0,392.0
3687,2811,1.0,341.0
3687,3677,1.0,80.0
3687,3683,9.0,14.0
3688,216,1.0,438.0
3688,291,1.0,111.0
3688,2104,1.0,380.0
3688,3440,1.0,404.0
3688,3686,47.0,7.0
3689,332,1.0,382.0
3689,1606,1.0,80.0
3689,3683,1.0,21.0
3690,788,1.0,426.0
3690,899,1.0,55.0
3690,1764,1.0,631.0
3690,1917,1.0,112.0
3690,2147,1.0,537.0
3690,3099,2.0,1.0
3691,242,1.0,163.0
3691,588,1.0,92.0
3691,1898,1.0,113.0
3691,1987,1.0,248.0
3691,3064,4.0,1.0
3691,3387,1.0,123.0
3691,3675,1.0,163.0
3691,3692,31.0,7.0
3691,3872,1.0,550.0
3692,580,1.0,538.0
3692,1665,1.0,184.0
3692,1692,1.0,107.0
3692,2269,1.0,136.0
3692,2440,1.0,332.0
3692,2566,1.0,154.0
3692,2678,1.0,125.0
3692,2911,1.0,153.0
3692,3695,38.0,14.0
3693,1009,1.0,357.0
3693,2155,1.0,250.0
3693,2310,1.0,205.0
3693,3702,1.0,94.0
3693,3793,1.0,241.0
3693,4186,1.0,441.0
3694,1918,1.0,28.0
3694,2258,1.0,164.0
3694,2562,1.0,189.0
3694,3686,1.0,15.0
3695,1008,1.0,303.0
3695,3103,1.0,114.0
3695,3245,1.0,293.0
3695,3688,39.0,15.0
3695,4057,1.0,185.0
3696,1182,1.0,303.0
3696,1806,1.0,131.0
3696,1814,1.0,347.0
3696,2569,1.0,184.0
3696,2577,2.0,13.0
3696,2618,1.0,60.0
3696,2678,1.0,185.0
3696,2864,1.0,81.0
3696,2868,1.0,73.0
3696,2921,1.0,697.0
3696,3761,1.0,257.0
3696,3801,1.0,199.0
3697,748,1.0,479.0
3697,2674,1.0,207.0
3697,2678,1.0,148.0
3697,3691,34.0,14.0
3698,94,1.0,201.0
3698,812,1.0,226.0
3698,3185,1.0,272.0
3698,3300,1.0,666.0
3698,3697,32.0,15.0
3698,3699,4.0,7.0
3699,218,1.0,545.0
3699,352,1.0,319.0
3699,1985,1.0,286.0
3699,2258,1.0,215.0
3699,2295,1.0,397.0
3699,2888,1.0,352.0
3699,3418,1.0,803.0
3699,3618,1.0,244.0
3699,3693,2.0,15.0
3700,82,1.0,230.0
3700,344,1.0,386.0
3700,695,1.0,447.0
3700,823,1.0,265.0
3700,1292,1.0,347.0
3700,1974,1.0,398.0
3700,2045,1.0,284.0
3700,2154,1.0,309.0
3700,2306,1.0,239.0
3700,2904,1.0,633.0
3700,3098,1.0,135.0
3700,3855,1.0,324.0
3701,1378,1.0,469.0
3701,2011,1.0,298.0
3701,2533,2.0,1.0
3701,2571,1.0,178.0
3701,3182,1.0,69.0
3701,3702,1.0,7.0
3701,3791,1.0,228.0
3702,713,1.0,340.0
3702,831,1.0,289.0
3702,1799,1.0,69.0
3702,3813,1.0,348.0
3702,3863,1.0,631.0
3702,4296,1.0,639.0
3703,710,1.0,354.0
3703,897,1.0,164.0
3703,1665,1.0,166.0
3703,1911,1.0,345.0
3703,2251,1.0,329.0
3703,2271,1.0,85.0
3703,2572,1.0,125.0
3703,3280,1.0,560.0
3703,3763,1.0,266.0
3703,3782,1.0,326.0
3704,1539,1.0,83.0
3704,1636,1.0,570.0
3704,1982,1.0,327.0
3704,2173,1.0,292.0
3704,4238,1.0,199.0
3705,1148,1.0,138.0
3705,1376,1.0,460.0
3705,2308,1.0,251.0
3705,3099,1.0,151.0
3705,3703,6.0,7.0
3705,4377,1.0,208.0
3705,4499,1.0,168.0
3706,3708,1.0,21.0
3706,4312,1.0,297.0
3706,4375,1.0,328.0
3706,4444,1.0,357.0
3707,86,1.0,254.0
3707,820,1.0,248.0
3707,1290,1.0,379.0
3707,1368,1.0,606.0
3707,1822,1.0,136.0
3707,2869,1.0,57.0
3707,3665,1.0,137.0
3708,1364,1.0,659.0
3708,2573,1.0,133.0
3708,3784,1.0,226.0
3708,3803,1.0,240.0
3708,3813,1.0,369.0
3709,311,1.0,110.0
3709,530,1.0,51.0
3709,1793,1.0,373.0
3709,2011,1.0,320.0
3709,2294,1.0,309.0
3709,2564,1.0,303.0
3709,3688,1.0,150.0
3709,4157,1.0,113.0
3710,529,2.0,1.0
3710,896,1.0,166.0
3710,1535,1.0,201.0
3710,3703,2.0,15.0
3711,3161,4.0,9.0
3712,1587,1.0,401.0
3713,358,1.0,389.0
3713,600,1.0,268.0
3713,657,1.0,164.0
3713,1796,1.0,413.0
3713,2054,1.0,257.0
3713,3440,1.0,544.0
3713,3679,1.0,267.0
3713,4471,1.0,223.0
3714,227,1.0,590.0
3714,1831,1.0,413.0
3714,2083,1.0,381.0
3714,2412,1.0,56.0
3714,3709,1.0,21.0
3715,403,1.0,713.0
3715,1500,1.0,728.0
3715,1750,1.0,559.0
3715,2777,2.0,1.0
3715,3707,1.0,21.0
3716,4487,11.0,0.0
3717,16,1.0,238.0
3717,727,3.0,12.0
3717,2189,1.0,354.0
3717,3384,1.0,216.0
3717,3775,1.0,391.0
3717,4471,1.0,263.0
3718,3624,1.0,447.0
3718,3711,1.0,14.0
3718,3781,1.0,314.0
3719,3713,5.0,7.0
3720,1247,3.0,9.0
3720,2532,1.0,198.0
3720,3721,2.0,7.0
3720,3723,1.0,14.0
3720,4163,1.0,329.0
3721,2694,1.0,88.0
3721,3168,1.0,9.0
3722,1564,1.0,2.0
3722,3065,1.0,302.0
3722,3664,1.0,7.0
3722,3716,10.0,14.0
3723,452,1.0,262.0
3723,3894,1.0,561.0
3724,7,1.0,304.0
3724,294,1.0,253.0
3724,431,1.0,248.0
3724,3717,5.0,14.0
3726,4463,1.0,154.0
3726,4569,1.0,455.0
3729,1352,1.0,236.0
3729,1421,1.0,342.0
3729,2809,9.0,2.0
3729,3720,6.0,7.0
3730,1898,1.0,359.0
3730,2127,1.0,306.0
3730,2537,1.0,331.0
3732,847,1.0,138.0
3733,869,1.0,649.0
3733,1659,1.0,233.0
3734,2399,4.0,2.0
3734,2589,1.0,117.0
3735,3730,3.0,14.0
3736,904,1.0,411.0
3736,1779,1.0,137.0
3736,3209,1.0,444.0
3737,447,1.0,435.0
3737,882,1.0,212.0
3737,1347,1.0,564.0
3737,1980,1.0,298.0
3737,2039,1.0,183.0
3737,2343,1.0,161.0
3737,3690,1.0,67.0
3737,3695,1.0,7.0
3738,531,1.0,158.0
3738,1180,1.0,269.0
3738,1574,1.0,180.0
3738,1710,1.0,396.0
3738,1893,1.0,154.0
3738,2616,1.0,169.0
3738,2777,1.0,219.0
3738,2957,1.0,194.0
3738,2998,1.0,614.0
3739,822,1.0,389.0
3739,1611,1.0,72.0
3739,2352,1.0,367.0
3739,3318,1.0,211.0
3740,164,2.0,18.0
3740,1830,1.0,568.0
3740,1898,1.0,264.0
3742,450,1.0,8.0
3742,3983,1.0,379.0
3743,157,1.0,447.0
3744,26,1.0,206.0
3744,680,1.0,250.0
3744,1616,1.0,122.0
3744,2234,1.0,73.0
3745,1722,1.0,230.0
3745,1845,1.0,597.0
3745,1871,1.0,8.0
3745,2142,1.0,276.0
3745,3052,1.0,262.0
3745,4175,1.0,236.0
3745,4487,1.0,449.0
3750,3935,1.0,305.0
3752,3543,1.0,6.0
3753,2742,1.0,424.0
3755,2281,1.0,538.0
3757,547,1.0,23.0
3757,1090,1.0,107.0
3757,3687,1.0,695.0
3758,783,1.0,271.0
3758,2357,1.0,323.0
3758,2560,1.0,577.0
3758,2669,1.0,599.0
3758,3355,1.0,102.0
3758,4441,1.0,234.0
3759,359,1.0,54.0
3759,404,1.0,1.0
3759,2367,1.0,519.0
3759,2470,1.0,577.0
3759,3245,1.0,153.0
3760,406,5.0,1.0
3760,3112,1.0,318.0
3760,4186,1.0,568.0
3761,86,1.0,262.0
3761,361,1.0,126.0
3761,413,107.0,7.0
3761,423,1.0,95.0
3761,843,1.0,325.0
3761,1181,1.0,299.0
3761,1666,1.0,88.0
3761,1981,1.0,204.0
3761,3625,1.0,40.0
3761,3717,1.0,391.0
3761,4506,1.0,379.0
3762,9,1.0,23.0
3762,420,1.0,1.0
3762,1390,1.0,228.0
3762,4480,1.0,13.0
3763,2157,2.0,5.0
3763,2264,1.0,309.0
3763,2435,1.0,253.0
3763,2535,1.0,326.0
3763,2674,1.0,276.0
3763,2986,1.0,479.0
3763,3686,1.0,238.0
3764,1332,1.0,234.0
3764,3772,1.0,7.0
3764,4447,1.0,595.0
3765,696,1.0,385.0
3765,3134,1.0,568.0
3765,3779,1.0,7.0
3766,1571,1.0,447.0
3766,3181,1.0,402.0
3766,3314,1.0,285.0
3766,4235,1.0,690.0
3767,3,2.0,328.0
3767,1405,1.0,479.0
3767,2319,1.0,280.0
3767,3661,1.0,725.0
3768,8,1.0,13.0
3768,1001,1.0,114.0
3769,55,1.0,376.0
3769,274,1.0,142.0
3769,409,1.0,9.0
3769,1210,1.0,408.0
3769,2679,1.0,190.0
3770,2014,1.0,209.0
3770,2572,1.0,271.0
3770,2756,1.0,588.0
3770,3048,1.0,403.0
3770,3776,1.0,22.0
3771,248,1.0,425.0
3772,443,5.0,1.0
3773,1898,1.0,334.0
3773,3716,1.0,257.0
3773,3800,2.0,7.0
3774,439,2.0,8.0
3774,2360,1.0,518.0
3774,3828,1.0,165.0
3775,159,1.0,467.0
3775,1811,1.0,320.0
3775,3973,4.0,7.0
3775,4297,1.0,130.0
3776,19,1.0,16.0
3776,423,1.0,23.0
3777,99,1.0,379.0
3777,405,1.0,58.0
3777,1114,1.0,229.0
3777,1680,1.0,199.0
3778,438,9.0,8.0
3779,417,6.0,1.0
3779,1037,1.0,295.0
3779,3937,1.0,168.0
3780,363,1.0,232.0
3780,426,1.0,1.0
3780,843,1.0,218.0
3780,2687,1.0,221.0
3780,4486,1.0,217.0
3781,1985,1.0,249.0
3781,2570,1.0,249.0
3781,2779,1.0,336.0
3782,4,3.0,1.0
3782,1316,1.0,174.0
3783,41,3.0,22.0
3783,1632,2.0,11.0
3783,4077,1.0,351.0
3784,826,1.0,107.0
3784,896,1.0,307.0
3784,2163,1.0,20.0
3784,2491,1.0,666.0
3784,4128,1.0,244.0
3785,406,4.0,23.0
3785,2321,1.0,293.0
3785,2535,1.0,334.0
3786,285,1.0,329.0
3786,419,2.0,1.0
3786,1322,1.0,244.0
3786,2409,1.0,380.0
3786,2893,1.0,321.0
3786,4308,1.0,386.0
3787,405,6.0,34.0
3787,1711,1.0,233.0
3787,3089,1.0,717.0
3788,444,1.0,1.0
3788,3481,1.0,14.0
3789,437,3.0,8.0
3789,764,1.0,325.0
3789,1113,1.0,11.0
3789,1941,1.0,476.0
3789,1990,1.0,351.0
3789,3787,1.0,273.0
3790,436,7.0,8.0
3790,4474,1.0,170.0
3791,41,4.0,15.0
3791,2440,1.0,328.0
3791,4193,1.0,200.0
3792,3797,2.0,7.0
3793,414,3.0,10.0
3793,696,1.0,363.0
3793,1666,1.0,80.0
3793,3038,1.0,107.0
3793,3099,1.0,204.0
3793,4130,1.0,272.0
3794,25,1.0,272.0
3794,1332,1.0,341.0
3794,2717,1.0,150.0
3794,3535,1.0,92.0
3794,4095,1.0,304.0
3795,34,2.0,18.0
3795,273,1.0,624.0
3795,2260,1.0,215.0
3795,3142,1.0,149.0
3796,1611,1.0,325.0
3796,2306,2.0,11.0
3796,2411,1.0,342.0
3796,2414,1.0,341.0
3796,2597,1.0,583.0
3797,429,3.0,15.0
3797,806,1.0,158.0
3797,2631,1.0,666.0
3797,3687,1.0,344.0
3797,4375,1.0,262.0
3798,3802,1.0,7.0
3799,629,1.0,499.0
3799,1892,1.0,219.0
3799,1973,1.0,355.0
3799,2106,1.0,127.0
3799,2866,1.0,245.0
3799,4430,1.0,354.0
3800,1024,1.0,91.0
3800,3489,1.0,248.0
3800,3599,1.0,394.0
3800,3766,1.0,7.0
3801,33,1.0,235.0
3801,1762,4.0,11.0
3801,2262,1.0,366.0
3801,2549,1.0,534.0
3801,3794,1.0,7.0
3802,440,2.0,8.0
3802,633,1.0,593.0
3802,3115,1.0,485.0
3803,2136,1.0,464.0
3803,2336,1.0,372.0
3803,2862,1.0,313.0
3803,3970,1.0,602.0
3803,4280,1.0,514.0
3804,19,5.0,8.0
3804,1763,1.0,51.0
3805,1912,1.0,683.0
3805,2307,1.0,219.0
3805,4128,1.0,171.0
3805,4553,1.0,236.0
3809,4321,1.0,861.0
3810,213,1.0,19.0
3811,24,1.0,457.0
3811,1165,1.0,605.0
3811,1985,1.0,111.0
3811,2101,1.0,420.0
3811,2481,1.0,343.0
3811,2518,1.0,270.0
3811,2698,1.0,515.0
3811,3073,1.0,562.0
3811,4503,1.0,287.0
3812,749,1.0,211.0
3812,1345,1.0,584.0
3812,2083,1.0,6.0
3812,2860,1.0,172.0
3813,1539,1.0,374.0
3813,2436,1.0,196.0
3813,2439,1.0,153.0
3813,3811,2.0,38.0
3814,279,1.0,56.0
3814,646,1.0,157.0
3814,1647,1.0,321.0
3814,1664,1.0,440.0
3814,2154,1.0,666.0
3815,3398,1.0,999999999999.0
3818,191,1.0,2.0
3818,2795,1.0,338.0
3819,98,1.0,362.0
3819,1949,1.0,242.0
3819,2483,1.0,17.0
3819,3566,1.0,508.0
3819,3777,1.0,478.0
3820,839,1.0,488.0
3820,2110,1.0,324.0
3820,2268,1.0,61.0
3820,2575,1.0,119.0
3820,2741,1.0,8.0
3820,3787,1.0,331.0
3821,608,1.0,943.0
3821,956,1.0,861.0
3822,3793,1.0,391.0
3822,3833,1.0,7.0
3822,3835,1.0,16.0
3824,1540,1.0,400.0
3824,1767,1.0,338.0
3824,3822,1.0,24.0
3824,3825,1.0,24.0
3825,2183,3.0,6.0
3826,2090,1.0,462.0
3826,2161,1.0,297.0
3826,2181,1.0,7.0
3826,3088,1.0,528.0
3827,404,1.0,423.0
3827,2315,1.0,259.0
3828,1203,1.0,291.0
3828,2159,1.0,347.0
3828,2190,1.0,157.0
3829,1196,1.0,363.0
3829,1236,1.0,272.0
3829,1972,1.0,384.0
3829,3576,1.0,540.0
3829,3763,1.0,342.0
3829,4130,1.0,52.0
3830,343,1.0,589.0
3830,422,1.0,214.0
3830,449,6.0,15.0
3830,3482,1.0,7.0
3830,4178,1.0,243.0
3831,848,1.0,92.0
3831,3481,1.0,100.0
3832,1,1.0,145.0
3832,2104,1.0,143.0
3832,3829,4.0,8.0
3832,3865,1.0,822.0
3833,2646,1.0,176.0
3833,3836,2.0,2.0
3834,748,1.0,556.0
3834,1706,1.0,900.0
3834,2013,1.0,494.0
3834,3824,2.0,1.0
3834,3838,1.0,595.0
3834,4006,1.0,302.0
3835,844,1.0,119.0
3835,3535,1.0,257.0
3836,1168,1.0,236.0
3836,3583,1.0,288.0
3836,4134,5.0,23.0
3837,812,1.0,632.0
3837,3148,3.0,0.0
3838,1500,1.0,385.0
3838,2022,1.0,243.0
3838,2574,1.0,430.0
3838,2963,1.0,20.0
3838,3294,1.0,360.0
3839,2976,1.0,277.0
3841,2979,1.0,311.0
3841,4242,1.0,207.0
3845,4407,2.0,2.0
3847,1363,2.0,55.0
3847,4408,1.0,39.0
3849,3087,1.0,265.0
3852,1606,1.0,459.0
3852,2608,1.0,41.0
3852,3607,1.0,267.0
3853,357,1.0,363.0
3853,1135,1.0,322.0
3853,2948,1.0,448.0
3854,747,1.0,286.0
3854,1008,1.0,344.0
3854,1370,1.0,219.0
3854,2857,1.0,194.0
3854,3047,1.0,171.0
3854,3114,1.0,152.0
3854,3425,1.0,299.0
3854,3853,3.0,22.0
3855,1626,1.0,261.0
3855,3629,1.0,7.0
3855,3630,2.0,7.0
3855,3856,1.0,17.0
3856,657,1.0,318.0
3856,2302,1.0,197.0
3856,4121,3.0,7.0
3857,1706,2.0,10.0
3857,2254,1.0,366.0
3858,989,2.0,9.0
3858,1672,1.0,57.0
3859,687,1.0,193.0
3859,969,1.0,157.0
3859,2352,1.0,192.0
3859,2353,1.0,286.0
3859,3131,1.0,130.0
3859,3167,1.0,286.0
3860,384,1.0,103.0
3860,960,1.0,88.0
3860,1835,1.0,144.0
3860,3034,1.0,305.0
3860,4206,1.0,138.0
3860,4516,1.0,163.0
3861,837,1.0,239.0
3861,2904,1.0,145.0
3861,2924,1.0,86.0
3862,1498,1.0,160.0
3862,1622,1.0,214.0
3862,2153,1.0,547.0
3862,2273,1.0,577.0
3862,2748,1.0,404.0
3862,3925,1.0,47.0
3862,3927,1.0,35.0
3863,787,1.0,81.0
3863,1842,1.0,368.0
3863,2757,3.0,12.0
3864,26,1.0,106.0
3864,692,1.0,223.0
3864,956,1.0,69.0
3864,1619,1.0,184.0
3864,1898,1.0,623.0
3864,1947,1.0,205.0
3864,2061,1.0,172.0
3864,3285,1.0,177.0
3865,1770,1.0,203.0
3865,3169,1.0,90.0
3865,3864,2.0,7.0
3866,1479,1.0,167.0
3866,1593,7.0,12.0
3866,2418,1.0,156.0
3867,1616,1.0,141.0
3867,1912,1.0,83.0
3867,1946,1.0,158.0
3867,3866,3.0,6.0
3867,4304,1.0,173.0
3868,2487,1.0,169.0
3868,2756,16.0,12.0
3868,3944,1.0,89.0
3868,4504,1.0,234.0
3869,1600,1.0,4.0
3869,2272,1.0,647.0
3869,2273,1.0,633.0
3869,3868,12.0,9.0
3869,4235,1.0,170.0
3870,966,1.0,160.0
3870,1524,1.0,134.0
3870,1675,1.0,193.0
3870,2999,1.0,131.0
3871,1595,2.0,13.0
3871,3279,1.0,214.0
3871,3869,13.0,12.0
3871,3870,2.0,7.0
3872,2507,1.0,189.0
3872,3871,9.0,6.0
3872,3928,1.0,120.0
3873,878,1.0,248.0
3873,1499,1.0,342.0
3873,2227,1.0,132.0
3873,3073,1.0,136.0
3873,3076,1.0,186.0
3874,362,1.0,271.0
3874,370,1.0,487.0
3874,1388,1.0,237.0
3874,3637,1.0,607.0
3874,4068,1.0,363.0
3875,123,1.0,748.0
3875,2440,1.0,159.0
3875,2668,1.0,243.0
3875,2908,31.0,5.0
3876,701,1.0,184.0
3876,861,1.0,267.0
3876,2127,1.0,553.0
3876,2306,1.0,388.0
3876,2978,1.0,333.0
3876,3945,1.0,387.0
3876,4175,1.0,58.0
3877,2646,1.0,12.0
3878,413,5.0,10.0
3878,2309,1.0,47.0
3878,3247,1.0,165.0
3879,1100,1.0,12.0
3880,1492,1.0,0.0
3881,513,1.0,91.0
3882,258,6.0,0.0
3883,143,1.0,0.0
3884,25,1.0,446.0
3884,4562,1.0,5.0
3887,12,5.0,3.0
3887,1748,1.0,97.0
3889,2330,13.0,30.0
3889,2734,1.0,379.0
3889,3893,2.0,10.0
3891,3643,1.0,316.0
3891,3889,1.0,2.0
3892,1612,1.0,140.0
3893,1457,1.0,1106.0
3893,3970,1.0,222.0
3894,2330,1.0,32.0
3895,3891,1.0,30.0
3902,2512,1.0,25.0
3902,2810,1.0,544.0
3903,855,2.0,0.0
3904,2512,1.0,21.0
3905,2047,3.0,0.0
3906,3882,1.0,4.0
3907,1939,1.0,300.0
3908,325,1.0,7.0
3908,3216,1.0,10.0
3908,3240,2.0,13.0
3908,3942,1.0,5.0
3910,605,1.0,287.0
3910,612,1.0,350.0
3910,838,1.0,307.0
3911,4217,80.0,3.0
3912,3911,74.0,9.0
3913,3557,1.0,6.0
3914,2634,1.0,6.0
3914,3383,1.0,548.0
3914,3912,4.0,6.0
3915,279,1.0,153.0
3915,1701,5.0,0.0
3915,3914,5.0,4.0
3916,694,1.0,363.0
3916,2242,1.0,353.0
3916,3912,68.0,1.0
3917,1646,1.0,7.0
3918,603,20.0,0.0
3919,709,1.0,415.0
3919,967,4.0,4.0
3920,3921,1.0,7.0
3920,4021,1.0,809.0
3920,4312,1.0,432.0
3921,883,1.0,523.0
3922,1115,1.0,154.0
3922,2418,1.0,108.0
3923,942,3.0,15.0
3923,989,2.0,13.0
3923,2818,1.0,129.0
3923,3669,1.0,388.0
3923,4274,1.0,137.0
3924,839,5.0,28.0
3925,287,1.0,442.0
3925,1624,1.0,237.0
3925,2037,1.0,236.0
3925,3929,1.0,7.0
3926,390,3.0,34.0
3926,1036,1.0,383.0
3926,3170,1.0,50.0
3926,4241,1.0,109.0
3927,1431,1.0,150.0
3927,3527,1.0,264.0
3927,3926,4.0,7.0
3928,349,1.0,366.0
3928,989,1.0,20.0
3928,1181,1.0,348.0
3928,1584,1.0,206.0
3928,3267,1.0,335.0
3929,563,1.0,240.0
3929,586,1.0,490.0
3929,866,1.0,117.0
3929,2073,1.0,152.0
3929,4190,5.0,6.0
3929,4286,1.0,142.0
3929,4571,1.0,570.0
3930,587,1.0,130.0
3930,695,1.0,343.0
3930,709,1.0,223.0
3930,1037,3.0,18.0
3930,2416,1.0,236.0
3930,3382,3.0,2.0
3930,3799,1.0,340.0
3931,94,4.0,11.0
3931,589,1.0,99.0
3931,1002,1.0,285.0
3931,2034,1.0,221.0
3931,2309,1.0,277.0
3931,2477,1.0,211.0
3932,94,1.0,30.0
3932,2158,1.0,302.0
3932,2755,1.0,420.0
3932,3052,1.0,221.0
3932,4288,1.0,321.0
3932,4426,2.0,12.0
3933,370,1.0,181.0
3934,860,1.0,149.0
3934,1166,2.0,30.0
3934,1833,1.0,211.0
3934,2716,1.0,68.0
3934,3993,1.0,276.0
3935,257,2.0,17.0
3936,306,1.0,388.0
3937,117,1.0,281.0
3937,409,1.0,146.0
3937,2235,1.0,395.0
3937,2256,1.0,198.0
3937,3615,1.0,157.0
3937,3672,1.0,146.0
3938,99,1.0,369.0
3938,362,243.0,16.0
3938,697,1.0,247.0
3938,2714,1.0,339.0
3939,3596,1.0,568.0
3939,3673,1.0,137.0
3939,3941,7.0,3.0
3940,4,1.0,369.0
3940,1990,5.0,30.0
3940,2111,1.0,164.0
3940,2441,1.0,90.0
3941,1535,1.0,158.0
3941,2564,1.0,123.0
3941,3276,1.0,343.0
3941,3553,1.0,611.0
3941,3938,222.0,6.0
3942,2729,1.0,312.0
3943,3544,1.0,271.0
3944,13,1.0,1057.0
3944,358,1.0,479.0
3944,1679,1.0,389.0
3944,3353,1.0,999999999999.0
3944,4286,1.0,181.0
3944,4311,1.0,173.0
3945,1227,1.0,260.0
3945,1879,1.0,59.0
3946,4513,4.0,5.0
3947,3941,1.0,554.0
3948,400,1.0,117.0
3948,565,1.0,206.0
3948,2147,1.0,65.0
3948,2547,1.0,202.0
3948,2974,1.0,169.0
3948,4300,1.0,186.0
3949,3957,1.0,19.0
3950,389,2.0,12.0
3950,1600,1.0,92.0
3950,3151,1.0,527.0
3951,205,1.0,100.0
3951,714,1.0,415.0
3951,780,1.0,170.0
3951,2506,1.0,85.0
3951,2813,1.0,488.0
3952,578,1.0,244.0
3952,988,3.0,16.0
3953,1126,1.0,113.0
3954,939,3.0,12.0
3954,2227,1.0,91.0
3954,2230,1.0,118.0
3955,1257,1.0,437.0
3955,1346,1.0,97.0
3955,1640,1.0,25.0
3957,1618,1.0,94.0
3957,3135,2.0,1.0
3958,388,26.0,13.0
3958,917,1.0,158.0
3958,1154,1.0,48.0
3958,1844,1.0,416.0
3958,2795,1.0,137.0
3958,3468,1.0,107.0
3959,15,1.0,1098.0
3959,1829,1.0,601.0
3959,1871,1.0,259.0
3959,2374,1.0,368.0
3959,3443,1.0,378.0
3959,4110,1.0,145.0
3960,348,1.0,350.0
3960,628,1.0,228.0
3960,956,4.0,41.0
3960,1214,1.0,148.0
3961,785,1.0,203.0
3961,2383,1.0,183.0
3962,1977,1.0,431.0
3962,3866,1.0,186.0
3962,4057,1.0,376.0
3963,214,1.0,7.0
3963,2993,5.0,40.0
3964,2903,2.0,1.0
3965,1676,1.0,147.0
3965,1855,1.0,665.0
3965,2622,1.0,408.0
3965,4380,1.0,106.0
3965,4457,1.0,368.0
3966,453,1.0,796.0
3966,1418,1.0,886.0
3966,2147,2.0,34.0
3966,3529,1.0,317.0
3966,3959,2.0,6.0
3967,227,1.0,247.0
3967,715,1.0,365.0
3967,1914,5.0,1.0
3967,3124,1.0,660.0
3968,2370,1.0,322.0
3968,2390,1.0,255.0
3969,937,10.0,12.0
3970,1775,2.0,8.0
3972,1241,1.0,196.0
3972,4117,1.0,333.0
3972,4139,6.0,12.0
3973,429,1.0,154.0
3973,687,1.0,450.0
3973,897,1.0,207.0
3973,1844,1.0,364.0
3973,2261,1.0,234.0
3973,3640,1.0,178.0
3974,297,1.0,400.0
3974,2271,1.0,324.0
3974,3763,1.0,209.0
3974,4155,1.0,358.0
3975,135,2.0,6.0
3975,2631,1.0,692.0
3978,1032,1.0,170.0
3978,1313,1.0,182.0
3978,1680,1.0,178.0
3978,2176,1.0,317.0
3978,2298,1.0,400.0
3978,3696,1.0,356.0
3980,1046,1.0,319.0
3982,1300,2.0,20.0
3982,1349,1.0,295.0
3982,1973,1.0,642.0
3982,2409,1.0,298.0
3982,3584,1.0,129.0
3982,4443,1.0,219.0
3983,2166,1.0,534.0
3983,3406,7.0,1.0
3984,4103,1.0,259.0
3985,1285,1.0,1.0
3985,1965,1.0,115.0
3985,3983,5.0,0.0
3987,3985,4.0,22.0
3988,2007,1.0,64.0
3988,2984,4.0,24.0
3989,3638,1.0,283.0
3989,4102,1.0,23.0
3991,4040,1.0,198.0
3992,39,1.0,468.0
3992,1558,1.0,375.0
3992,1565,1.0,345.0
3993,2033,7.0,30.0
3993,3399,1.0,151.0
3994,598,1.0,24.0
3994,4084,1.0,30.0
3994,4099,1.0,23.0
3995,1951,1.0,1.0
3996,150,2.0,24.0
3996,4100,14.0,23.0
3997,2643,1.0,1.0
3997,3181,1.0,446.0
3997,4094,1.0,214.0
3998,1580,2.0,8.0
3998,1958,1.0,1.0
3998,1959,1.0,29.0
3998,4107,1.0,44.0
3999,3147,1.0,82.0
3999,3653,1.0,317.0
4000,1316,1.0,278.0
4000,3998,2.0,7.0
4001,4474,1.0,156.0
4002,1336,1.0,267.0
4002,1441,1.0,8.0
4004,41,1.0,440.0
4004,659,1.0,463.0
4004,2220,1.0,371.0
4006,1231,3.0,1.0
4006,4193,1.0,304.0
4007,3994,1.0,9.0
4008,555,1.0,110.0
4008,4000,2.0,7.0
4010,4143,1.0,283.0
4011,900,1.0,407.0
4011,1066,1.0,185.0
4011,2456,1.0,122.0
4012,3404,2.0,14.0
4013,2010,1.0,183.0
4014,1966,1.0,8.0
4014,2888,1.0,592.0
4017,846,1.0,15.0
4017,3046,1.0,499.0
4018,1746,1.0,115.0
4019,1103,1.0,16.0
4019,1655,3.0,51.0
4019,1763,1.0,302.0
4019,4026,1.0,7.0
4019,4570,1.0,392.0
4020,1962,2.0,1.0
4021,2485,1.0,218.0
4022,4566,1.0,594.0
4023,3988,1.0,9.0
4024,1964,1.0,1.0
4025,3586,1.0,75.0
4025,4398,1.0,863.0
4026,2031,1.0,214.0
4027,1326,1.0,71.0
4028,1407,1.0,205.0
4029,1779,2.0,1.0
4034,3302,1.0,999999999999.0
4036,1551,1.0,7.0
4036,1974,1.0,186.0
4036,2794,1.0,150.0
4037,792,3.0,16.0
4037,3926,1.0,121.0
4038,1882,1.0,285.0
4038,2014,11.0,17.0
4038,2018,1.0,509.0
4038,2281,1.0,517.0
4038,2664,1.0,311.0
4039,272,1.0,230.0
4039,1298,1.0,305.0
4039,1409,1.0,166.0
4039,1710,1.0,611.0
4040,4538,1.0,4.0
4041,4051,1.0,225.0
4041,4538,1.0,6.0
4042,1439,1.0,211.0
4043,3989,1.0,188.0
4043,4531,1.0,1.0
4045,488,3.0,3.0
4046,3520,1.0,9.0
4047,485,1.0,17.0
4048,174,2.0,9.0
4049,2116,2.0,48.0
4050,4049,1.0,1.0
4051,1066,3.0,7.0
4051,1415,1.0,120.0
4053,3370,1.0,894.0
4054,455,1.0,1.0
4056,1991,1.0,636.0
4056,2069,1.0,2.0
4057,82,12.0,13.0
4057,879,1.0,522.0
